filepath,emotion
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1005_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1005_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1005_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1005_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1005_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1005_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1006_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1006_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1006_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1006_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1006_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1006_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1007_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1007_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1007_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1007_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1007_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1007_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1008_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1008_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1008_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1008_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1008_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1008_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1009_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1009_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1009_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1009_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1009_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1009_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1009_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1009_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1009_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1009_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1009_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1009_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1009_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1009_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1009_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1009_its_ang_xx.wav,angry
